stop month,station id,number of bikes,avg trip duration,station name,latitude,longitude
January,3088.0,340,621.3617647058824,Union Ave & Jackson St,40.7160751,-73.95202900000001
January,3091.0,241,558.2614107883818,Frost St & Meeker St,40.71764,-73.94882
January,3092.0,1525,570.6524590163934,Berry St & N 8 St,40.7190095,-73.95852515
January,3093.0,2373,500.77665402444165,N 6 St & Bedford Ave,40.71745169,-73.95850939
January,3094.0,476,575.1638655462185,Graham Ave & Withers St,40.7169811,-73.94485918
January,3095.0,320,498.375,Graham Ave & Herbert St,40.71929301,-73.94500379
January,3096.0,754,801.6127320954907,Union Ave & N 12 St,40.71924,-73.95241999999999
January,3100.0,756,609.7354497354497,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694
January,3101.0,804,572.3619402985074,N 12 St & Bedford Ave,40.72079821,-73.95484712
January,3102.0,552,623.5036231884058,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001
January,3105.0,399,641.3884711779449,N 15 St & Wythe Ave,40.724055,-73.955736
January,3106.0,956,822.1924686192468,Driggs Ave & N Henry St,40.72325,-73.94308000000001
January,3107.0,1276,469.16065830721004,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
January,3108.0,1069,586.3124415341441,Nassau Ave & Russell St,40.725570000000005,-73.94434
January,3109.0,832,933.4435096153846,Banker St & Meserole Ave,40.72606,-73.95621
January,3110.0,1210,591.699173553719,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
January,3112.0,1343,1196.8175725986598,Milton St & Franklin St,40.72906,-73.95779
January,3113.0,1045,1096.0507177033494,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394
January,3115.0,812,651.1182266009852,India St & Manhattan Ave,40.73232194,-73.9550858
January,3116.0,867,674.8708189158016,Huron St & Franklin St,40.732659999999996,-73.95826
January,3117.0,547,695.9798903107861,Franklin St & Dupont St,40.735640000000004,-73.95866
January,3118.0,818,635.1466992665037,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001
January,3119.0,1264,609.315664556962,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
January,3121.0,302,760.7284768211921,Jackson Ave & 46 Rd,40.74524768,-73.94733276
January,3122.0,204,521.9607843137255,48 Ave & 5 St,40.74436328706688,-73.95587325096129
January,3123.0,255,3954.4,31 St & Thomson Ave,40.74469738,-73.93540375
January,3124.0,929,491.7545748116254,46 Ave & 5 St,40.74731,-73.95451
January,3125.0,647,725.0757341576507,45 Rd & 11 St,40.74708586,-73.94977234
January,3126.0,613,1003.6411092985318,44 Dr & Jackson Ave,40.74718234,-73.9432635
January,3127.0,212,551.9481132075472,9 St & 44 Rd,40.74966,-73.9521
January,3128.0,190,613.5368421052632,21 St & 43 Ave,40.75052534,-73.94594845
January,3129.0,1039,849.1751684311838,Queens Plaza North & Crescent St,40.75110165,-73.94073717
January,3130.0,448,640.7723214285714,21 St & Queens Plaza North,40.75325964,-73.94335788
January,3131.0,769,667.5838751625488,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
January,3132.0,1473,823.0862186014936,E 59 St & Madison Ave,40.76350532,-73.97109243
January,3134.0,1148,756.8754355400697,3 Ave & E 62 St,40.76312584,-73.96526895
January,3135.0,1051,645.0856327307326,E 75 St & 3 Ave,40.77112927,-73.95772297
January,3136.0,969,1797.3519091847265,5 Ave & E 63 St,40.766368,-73.971518
January,3137.0,1762,1124.2071509648126,5 Ave & E 73 St,40.77282817,-73.96685276
January,3139.0,849,700.3404004711425,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
January,3140.0,2777,700.1498019445445,1 Ave & E 78 St,40.77140426,-73.9535166
January,3141.0,3664,793.2426310043668,1 Ave & E 68 St,40.76500525,-73.95818491
January,3142.0,2461,770.1556277935798,1 Ave & E 62 St,40.761227399999996,-73.96094022
January,3143.0,1557,1359.752087347463,5 Ave & E 78 St,40.77632142182271,-73.96427392959596
January,3144.0,381,760.8293963254594,E 81 St & Park Ave,40.77677702,-73.95900970000001
January,3145.0,794,871.639798488665,E 84 St & Park Ave,40.77862688,-73.95772073
January,3146.0,902,683.2926829268292,E 81 St & 3 Ave,40.77573034,-73.9567526
January,3147.0,2306,675.078924544666,E 85 St & 3 Ave,40.77801203,-73.95407149
January,3148.0,1190,706.9008403361345,E 84 St & 1 Ave,40.77565541,-73.95068615
January,3150.0,847,747.8323494687131,E 85 St & York Ave,40.77536905,-73.94803392
January,3151.0,1153,672.2029488291414,E 81 St & York Ave,40.7728384,-73.94989233
January,3152.0,481,744.943866943867,3 Ave & E 71 St,40.76873687,-73.96119945
January,3153.0,337,734.7626112759644,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523
January,3154.0,1028,579.2363813229572,E 77 St & 3 Ave,40.77314236,-73.95856158
January,3155.0,1452,738.3581267217631,Lexington Ave & E 63 St,40.76440023,-73.96648977
January,3156.0,2033,766.581406787998,E 72 St & York Ave,40.76663814,-73.95348296
January,3157.0,369,901.5447154471544,East End Ave & E 86 St,40.77518615,-73.94446054
January,3158.0,2473,773.2050141528508,W 63 St & Broadway,40.77163851,-73.98261428
January,3159.0,2068,774.4574468085107,W 67 St & Broadway,40.77492513,-73.98266566
January,3160.0,1220,1147.3172131147542,Central Park West & W 76 St,40.77896784,-73.97374737
January,3161.0,1063,763.1655691439323,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
January,3162.0,1085,746.2718894009216,W 78 St & Broadway,40.78339981,-73.98093133
January,3163.0,1674,1291.826164874552,Central Park West & W 68 St,40.7734066,-73.97782542
January,3164.0,2587,693.622342481639,Columbus Ave & W 72 St,40.7770575,-73.97898475
January,3165.0,2100,1098.2319047619048,Central Park West & W 72 St,40.77579376683666,-73.97620573639871
January,3166.0,839,1009.688915375447,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448
January,3167.0,2818,825.0489709013485,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842
January,3168.0,1600,1467.685625,Central Park West & W 85 St,40.78472675,-73.96961715
January,3169.0,765,986.4954248366013,Riverside Dr & W 82 St,40.78720869,-73.98128127
January,3170.0,1315,649.8471482889734,W 84 St & Columbus Ave,40.78499979,-73.97283406
January,3171.0,1465,671.7372013651877,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
January,3172.0,1033,813.1403678606002,W 74 St & Columbus Ave,40.7785669,-73.97754961
January,3173.0,1009,884.1486620416254,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
January,3175.0,1868,808.4277301927195,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
January,3177.0,1102,888.0943738656987,W 84 St & Broadway,40.7867947,-73.977112
January,3178.0,410,1012.6,Riverside Dr & W 78 St,40.78414472,-73.98362492
January,3179.0,213,766.5727699530516,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
January,3184.0,1,838.0,Paulus Hook,40.7141454,-74.0335519
January,3211.0,1,1783.0,Newark Ave,40.72152515,-74.046304543
January,3221.0,234,941.6538461538462,47 Ave & 31 St,40.743,-73.93561
January,3223.0,1868,780.4132762312634,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727
January,3226.0,907,882.7243660418964,W 82 St & Central Park West,40.78275,-73.97137
January,3231.0,565,761.1469026548673,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
January,3232.0,1569,688.7265774378585,Bond St & Fulton St,40.68962188790333,-73.98304268717766
January,3233.0,3523,704.6491626454726,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
January,3235.0,2991,668.1126713473755,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
January,3236.0,2686,732.4076693968726,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187
January,3240.0,1,922.0,NYCBS Depot BAL - DYR,40.759030082196055,-73.9938586950302
January,3241.0,435,1194.5977011494253,Monroe St & Tompkins Ave,40.686203000000006,-73.944694
January,3242.0,1074,638.3640595903166,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397
January,3243.0,1337,771.9252056843679,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478
January,3244.0,1591,649.9390320553111,University Pl & E 8 St,40.73143724085228,-73.99490341544151
January,3245.0,19,270464.5789473684,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
January,3249.0,400,623.2225,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079
January,3250.0,3,1162.6666666666667,58th St Depot,40.716909780459645,-73.98383796215056
January,3255.0,6555,757.1858123569795,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
January,3256.0,1233,890.9010543390106,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
January,3258.0,3121,635.8471643703941,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244
January,3259.0,2060,829.318932038835,9 Ave & W 28 St,40.74937024193277,-73.99923384189607
January,3260.0,2450,667.710612244898,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
January,3263.0,4314,615.8122392211404,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097
January,3275.0,1,3158.0,Columbus Drive,40.71835519823214,-74.03891444206238
January,3282.0,1607,1520.7884256378345,5 Ave & E 88 St,40.78307,-73.95939
January,3283.0,1059,796.3881019830028,W 89 St & Columbus Ave,40.7882213,-73.97041561
January,3284.0,591,744.8037225042301,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
January,3285.0,945,797.152380952381,W 87 St & Amsterdam Ave,40.78839,-73.9747
January,3286.0,908,794.0110132158591,E 89 St & 3 Ave,40.7806284,-73.9521667
January,3288.0,1158,785.7504317789292,E 88 St & 1 Ave,40.778301,-73.9488134
January,3289.0,725,722.671724137931,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
January,3290.0,831,665.7328519855596,E 89 St & York Ave,40.7779453,-73.94604100000001
January,3292.0,608,1147.610197368421,5 Ave & E 93 St,40.785785100000005,-73.957481
January,3293.0,979,877.100102145046,W 92 St & Broadway,40.7921,-73.9739
January,3294.0,772,892.5829015544041,E 91 St & Park Ave,40.7835016,-73.955327
January,3295.0,1140,1146.3894736842105,Central Park W & W 96 St,40.791270000000004,-73.964839
January,3296.0,700,713.6342857142857,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021
January,3297.0,560,542.7339285714286,6 St & 7 Ave,40.668662700000006,-73.97988067
January,3298.0,685,560.5211678832117,Warren St & Court St,40.686371,-73.99383324
January,3299.0,268,576.4888059701492,E 98 St & Park Ave,40.788129999999995,-73.95206
January,3300.0,586,620.0955631399318,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
January,3301.0,1538,729.24122236671,Columbus Ave & W 95 St,40.7919557,-73.968087
January,3302.0,303,1439.2871287128712,Columbus Ave & W 103 St,40.7969347,-73.9643412291
January,3303.0,505,673.059405940594,Butler St & Court St,40.6849894,-73.99440329
January,3304.0,955,493.7151832460733,6 Ave & 9 St,40.668127,-73.98377641
January,3305.0,1204,760.4302325581396,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478
January,3306.0,658,547.4088145896657,10 St & 7 Ave,40.666207799999995,-73.98199886
January,3307.0,733,887.1118690313779,West End Ave & W 94 St,40.7941654,-73.974124
January,3308.0,887,748.2750845546786,Kane St & Clinton St,40.686175799999994,-73.99645295
January,3309.0,349,658.4068767908309,E 97 St & 3 Ave,40.7859201,-73.94860294
January,3310.0,584,645.0599315068494,14 St & 7 Ave,40.663779,-73.98396846
January,3311.0,476,577.8088235294117,Columbia St & Kane St,40.68763155,-74.0016256
January,3312.0,906,1063.7847682119204,1 Ave & E 94 St,40.78172120000001,-73.94594000000001
January,3313.0,432,646.6180555555555,6 Ave & 12 St,40.666318100000005,-73.9854617
January,3314.0,1276,728.0697492163009,W 95 St & Broadway,40.7937704,-73.971888
January,3315.0,1114,476.22351885098743,Henry St & Degraw St,40.684751399999996,-73.99917254
January,3317.0,411,593.6885644768856,10 St & 5 Ave,40.6686273,-73.98700053
January,3318.0,1374,480.54075691411936,2 Ave & E 96 St,40.7839636,-73.94716729999999
January,3319.0,503,658.6858846918489,14 St & 5 Ave,40.666287,-73.98895053
January,3320.0,718,1187.9944289693594,Central Park West & W 100 St,40.794066608185524,-73.96286845207214
January,3321.0,743,998.7738896366084,Clinton St & Union St,40.683116399999996,-73.99785267
January,3322.0,213,721.0422535211268,12 St & 4 Ave,40.668603000000004,-73.99043940000001
January,3323.0,730,1084.2561643835616,W 106 St & Central Park West,40.798185600000004,-73.96059090060001
January,3324.0,256,706.44140625,3 Ave & 14 St,40.6685455,-73.99333264
January,3326.0,135,746.3333333333334,Clinton St & Centre St,40.67434,-74.00194698
January,3327.0,252,537.5357142857143,3 Ave & E 100 St,40.787721399999995,-73.94728331
January,3328.0,727,715.0715268225584,W 100 St & Manhattan Ave,40.795,-73.9645
January,3329.0,676,602.8653846153846,Degraw St & Smith St,40.6829151,-73.99318208
January,3330.0,40,612.325,Henry St & Bay St,40.672505799999996,-74.00494695
January,3331.0,298,1162.1442953020135,Riverside Dr & W 104 St,40.8013434,-73.97114574390001
January,3332.0,416,572.7355769230769,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719
January,3333.0,49,768.4897959183673,Columbia St & Lorraine St,40.6747055,-74.00755720000001
January,3335.0,774,501.9560723514212,Union St & 4 Ave,40.6772744,-73.98282002
January,3336.0,862,816.1948955916473,E 97 St & Madison Ave,40.787801,-73.953559
January,3337.0,77,1053.5194805194806,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925368
January,3338.0,452,843.7964601769911,2 Ave & E 99 St,40.786258600000004,-73.94552579
January,3339.0,544,704.1029411764706,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
January,3340.0,150,655.7333333333333,Wolcott St & Dwight St,40.6753274,-74.0100698
January,3341.0,484,759.5330578512396,Central Park West & W 102 St,40.795346,-73.96186
January,3342.0,144,667.2222222222222,Pioneer St & Richards St,40.677774799999995,-74.0094613
January,3343.0,472,738.2245762711865,W 107 St & Columbus Ave,40.7997568,-73.9621128676
January,3344.0,285,786.2456140350877,Pioneer St & Van Brunt St,40.679043,-74.011169
January,3345.0,729,679.835390946502,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862
January,3346.0,1260,578.8777777777777,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263
January,3347.0,353,8445.580736543909,Van Brunt St & Wolcott St,40.6773429,-74.01275056
January,3348.0,280,866.8392857142857,Coffey St & Conover St,40.677236,-74.015665
January,3349.0,810,807.2444444444444,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
January,3350.0,1087,783.2833486660534,W 100 St & Broadway,40.797372100000004,-73.97041192
January,3351.0,1141,800.0438212094654,E 102 St & 1 Ave,40.7869946,-73.94164802
January,3352.0,209,879.8421052631579,Sigourney St & Columbia St,40.67267243410948,-74.00879524648191
January,3354.0,819,697.2661782661783,3 St & Prospect Park West,40.668132,-73.97363831
January,3355.0,481,870.3596673596674,E 66 St & Madison Ave,40.768008893059466,-73.96845281124116
January,3356.0,838,743.1157517899761,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
January,3357.0,582,861.9518900343643,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472
January,3358.0,733,616.6030013642564,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126
January,3359.0,581,905.0464716006885,E 68 St & Madison Ave,40.7691572,-73.96703464
January,3360.0,1563,754.9161868202175,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
January,3361.0,1055,595.3535545023697,Carroll St & 6 Ave,40.6740886,-73.9787282
January,3362.0,825,1077.9018181818183,Madison Ave & E 82 St,40.7781314,-73.96069399
January,3363.0,443,1186.1467268623026,E 102 St & Park Ave,40.7904828,-73.95033068
January,3364.0,718,522.0459610027855,Carroll St & 5 Ave,40.6751622,-73.9814832
January,3365.0,553,628.8951175406871,3 St & 7 Ave,40.67038370000001,-73.97839676
January,3366.0,538,960.4200743494424,West End Ave & W 107 St,40.8021174,-73.9681805305
January,3367.0,992,826.3820564516129,5 Ave & E 103 St,40.792255299999994,-73.95249933
January,3368.0,958,614.9853862212943,5 Ave & 3 St,40.672815500000006,-73.98352355
January,3369.0,825,936.7648484848485,E 82 St & East End Ave,40.7724607,-73.9468208
January,3370.0,737,672.7476255088195,E 78 St & 2 Ave,40.7727966,-73.95577801
January,3371.0,328,564.5121951219512,4 Ave & 2 St,40.674613422475815,-73.98501142859459
January,3372.0,1517,711.3487145682268,E 74 St & 1 Ave,40.7689738,-73.95482273
January,3373.0,669,539.7085201793722,3 St & 3 Ave,40.675070500000004,-73.98775226
January,3374.0,1099,1231.783439490446,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
January,3375.0,663,859.8748114630467,3 Ave & E 72 St,40.7699426,-73.96060712
January,3376.0,922,683.5737527114967,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
January,3377.0,642,640.8239875389409,Carroll St & Bond St,40.6786115,-73.99037292
January,3378.0,968,768.3739669421487,E 76 St & Park Ave,40.773763,-73.96222088
January,3379.0,599,587.4290484140233,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
January,3381.0,353,1424.2917847025496,3 St & Hoyt St,40.6777287,-73.99364123
January,3382.0,1235,549.6963562753036,Carroll St & Smith St,40.680611,-73.99475825
January,3383.0,708,1041.1158192090395,Cathedral Pkwy & Broadway,40.804213,-73.96699104
January,3384.0,594,587.8939393939394,Smith St & 3 St,40.678724200000005,-73.99599099
January,3386.0,497,2735.1810865191146,1 Pl & Clinton St,40.6809591,-73.99905709
January,3387.0,463,775.950323974082,E 106 St & Madison Ave,40.79343370000001,-73.94945003
January,3388.0,577,813.526863084922,President St & Henry St,40.6828003,-73.99990419
January,3389.0,556,518.8992805755396,Carroll St & Columbia St,40.6830456,-74.00348559
January,3390.0,466,821.5600858369098,E 109 St & 3 Ave,40.79329668,-73.9432083
January,3391.0,294,637.8605442176871,E 106 St & 1 Ave,40.7892529,-73.93956237
January,3392.0,158,2594.8417721518986,Commerce St & Van Brunt St,40.681211700000006,-74.00860912
January,3393.0,123,1090.2682926829268,Richards St & Delavan St,40.67943270000001,-74.00785041
January,3394.0,146,1291.6780821917807,Columbia St & W 9 St,40.6769993,-74.00647134
January,3395.0,136,766.9852941176471,Henry St & W 9 St,40.6763744,-74.00324957
January,3396.0,552,681.0634057971015,Clinton St & 4 Place,40.6783563,-74.00014502
January,3397.0,403,738.590570719603,Court St & Nelson St,40.6763947,-73.99869893
